transaction_id,customer_id,transaction_amount,transaction_date,transaction_count,region,transaction_status
958e43a0-e92a-4b55-9be3-54a121c1d515,9ca0cdc3-ed3e-4c97-a481-39765c042f5d,464.44,2023-04-08,0,North,Success
0b6f4517-8c0e-4f46-8a7b-8d80199c357c,e4217fcb-60e8-422b-ae9b-4f77fd4c6767,2506.41,2023-07-17,0,East,Success
227c0def-c967-4c3b-a71d-0d41d961455a,414bf808-67a2-4adf-8eeb-a6634c6c6726,1920.11,2023-04-08,2,West,Success
f6af82d1-4a58-4060-811c-35bbf6704c0a,0f1a3e0e-7024-4714-9ef8-ab45b52d463f,5658.1,2023-03-06,5,West,Success
144fc234-7c70-4bc8-ab67-a606e5282472,defa5631-d68f-4049-a487-3c2032601de3,3463.05,2023-11-26,2,West,Fail
de0a6afe-3381-49c1-9562-8b4fb8d1f1fb,b76d73dc-fe3e-4ebe-bd9d-40c3b2183ba0,1440.45,2023-12-07,3,West,Success
c4234cd9-929b-45e3-b2cb-6f034e595371,e87157b7-18b3-4c68-a96a-5445b4724fd3,2690.75,2023-01-05,2,South,Success
88fdfc3d-1511-4791-b580-df5f04bc5d6c,c8e587f3-d89a-4128-b700-c25054f741bf,3663.31,2023-01-02,2,West,Success
267b58cd-026d-4d79-abea-5051d5511b7f,47712e85-80ab-4d37-9abc-21819ad37865,596.5,2023-01-22,4,South,Fail
b9ae8986-1388-4f4e-bff2-bb96161fc2d3,8aab8ea3-ecc9-4182-beec-9e1e5ecd4000,738.63,2023-04-22,4,West,Success
94cad870-cff7-4fe8-8ae1-74c2ecafa1d3,73f5d86d-bb94-4b7b-8996-bb49d47c3ca1,976.34,2023-02-26,1,East,Fail
7fd5c566-0b6f-4594-a203-536a532b388f,3fbcc121-64c0-4ee9-8b3f-768f64dc4ca3,619.78,2023-03-07,3,North,Success
9dae4fb5-c974-4548-ba03-2bfbd8db4f35,cc06a6b1-696a-41a6-8be7-fe7667f5098a,3710.14,2023-11-26,1,East,Success
d59f993b-09c1-4a18-af49-2758e18edc44,414bf808-67a2-4adf-8eeb-a6634c6c6726,516.58,2023-04-08,3,West,Success
5d9e3924-1681-4702-8c47-7854a0b3a9f8,52ceeae7-2b08-4400-b475-3fb7a8791d80,4924.52,2023-05-24,4,West,Success
8f4ba673-35d7-48ac-a9d2-ca12e4214f4e,dbe62a8e-39b2-42ce-b5ab-b7ba109c98a9,706.01,2023-05-05,1,West,Success
224f7e6a-32b5-4deb-8c00-fb6fbbd2edd6,82de02ab-8d5c-4a0d-8518-a6c70ebe0eab,1933.09,2023-06-16,2,East,Success
d336be13-9f7f-41e4-8a10-3e9730d45f25,5cbcccdb-f4c8-4c76-849e-4cc973a2f434,1339.03,2023-03-27,3,West,Success
5b0bd7c9-bc08-4587-b8a9-0e98901ae20c,61f7e943-87ae-407d-b110-fa9938f7c489,339.96,2023-03-17,5,East,Success
fceb454c-67df-4e93-ae88-880c0f65ce1c,483c4132-e319-4e89-b4cb-e3fe64869e2a,1070.77,2023-12-10,7,South,Success
a8176198-fb2f-4c78-ba8b-37406e5e7a34,cc06a6b1-696a-41a6-8be7-fe7667f5098a,1636.59,2023-10-21,1,North,Fail
0189fd58-d4b1-4bab-9852-1f92c5ee9dec,a095481e-9644-47a8-9fb7-5c3b7dc0f42d,1015.21,2023-02-28,4,North,Success
cda40381-4d63-4de8-9f9a-28d16a2c32a3,cc06a6b1-696a-41a6-8be7-fe7667f5098a,218.93,2023-05-18,2,East,Success
e4564d04-b7d8-4f98-816b-d63c81c28c16,8b2b4fb2-f2b2-41a8-a537-9243588b38a8,8448.25,2023-04-09,3,South,Success
11e5d8e4-efa8-46ea-b423-a0da1c71ea9a,8399133a-4c1b-40ba-a259-159e0f68f5f9,1218.33,2023-07-11,4,East,Success
587178cc-ce33-4d4e-9ff8-9f933caf79b6,0e33f253-ee64-4b07-a6d1-d4d717289d70,422.77,2023-08-31,5,South,Success
fe64ecfa-6bb7-41f4-b334-92fe2eaba552,cc06a6b1-696a-41a6-8be7-fe7667f5098a,7668.85,2023-11-15,5,West,Success
c0c3f119-de8a-4bd1-8851-8cdd9d496ba7,bdb068b2-1f12-4b1f-b58e-cc14e6bb8c87,2300.47,2023-02-18,3,South,Success
8adf4bd0-2931-45a7-8b23-650a54753896,61f7e943-87ae-407d-b110-fa9938f7c489,259.77,2023-02-01,2,South,Success
19a632f7-cb68-45ab-af71-91010a9c5d52,abde672d-1b85-4101-8ba4-98d09d73cca9,313.13,2023-10-04,4,South,Success
7e9d9f1e-fd16-4a90-8787-412cab682220,7318564f-0a35-4658-904a-acfde25b6035,839.77,2023-01-20,2,North,Success
07b60b12-d08a-4b7c-b45e-312fe887624d,c4d82952-8423-416f-9ab2-272052632aee,1566.77,2023-06-03,3,South,Success
4b2b6512-62db-486c-b8c8-25ea47d1d735,c953305b-f03b-4e2c-bf22-974916878baf,2315.45,2023-03-09,2,West,Success
f767ab79-9a2e-49ad-81c8-87a2f73aeeb3,07865e5d-9ff0-400e-87f1-38706f73820a,3429.65,2023-08-02,4,West,Success
535cf432-5bb2-4f19-aa55-e5c6734cfc61,61f7e943-87ae-407d-b110-fa9938f7c489,2095.37,2023-05-23,2,West,Success
ddb061d7-a1f8-4059-9951-2c467377800b,46c01b70-a8af-4db9-bf64-baff0f1cf456,5519.79,2023-08-20,2,South,Success
ccd20fa6-f521-41e4-8369-ebdca1bc1ed1,b76d73dc-fe3e-4ebe-bd9d-40c3b2183ba0,1276.85,2023-08-01,5,East,Fail
d70475c6-b113-4c44-bd0c-f1064feeb236,8aab8ea3-ecc9-4182-beec-9e1e5ecd4000,440.73,2023-03-20,1,East,Success
1f4fd366-2794-4cbe-83b9-0cc4319fd57e,2e02d103-9147-4484-8c8c-a5a2941a952b,1092.23,2023-08-02,3,West,Success
6c3f1d29-e222-4ded-9793-27953cc44763,8aab8ea3-ecc9-4182-beec-9e1e5ecd4000,1009.51,2023-04-26,2,North,Success
9c232311-3c86-481c-8533-92b1716e2dd5,daef664e-6549-4f84-9f0c-79f400847abd,49.71,2023-04-02,1,East,Success
60e35f6a-17d4-4bf2-9dce-73fa92b4ea6d,c74728a6-e5f1-4a88-aff6-528ea486b660,559.12,2023-09-27,1,South,Success
75941b07-b572-44a4-97a2-e7e543ce690d,8b2b4fb2-f2b2-41a8-a537-9243588b38a8,1598.86,2023-06-17,2,East,Success
0277e120-ccc5-4d18-8f1e-00f695450e14,e87bb8b7-9276-4878-95ab-a7eeab85cec4,659.14,2023-02-27,5,West,Success
a0662c99-753c-4a86-92e8-0ca8d1498b9a,9604be5a-23eb-44a1-80fd-4e538d153575,505.0,2023-10-11,2,North,Success
65ca98c4-0e44-48a8-87f2-379e316d4937,24211d5a-b0d5-466f-81d3-2cf48426d627,3273.62,2023-01-26,5,East,Success
263ecc95-c88b-4ff1-a638-833259b924d0,24a1a38e-6149-46d3-ad06-84b7c2ba5019,365.09,2023-03-07,3,East,Success
e22ad476-6c40-454e-99c5-2538434a72a8,6b60ff1c-5ef8-44a0-b271-d5e7d01cf49e,2575.88,2023-09-05,3,West,Success
8ea38306-5077-4d6d-9333-08ac84014c0b,edb2fb4a-d338-45bd-989c-5b16a3b76544,221.56,2023-09-11,3,North,Success
69988a99-49c6-4dc1-8a6e-0edfd21c2652,4c93da58-0bf7-4e8b-b249-d1ef498885fd,30119.09,2023-02-13,3,North,Success
1107108a-9f2f-43ba-9ef5-29e3dd6a920f,2e02d103-9147-4484-8c8c-a5a2941a952b,846.56,2023-04-07,4,West,Success
99e50dfa-c3aa-48df-895d-966d07b3be9c,0a67b9e9-75af-4450-8248-d39f2a448471,744.03,2023-02-11,2,South,Success
0f981da7-d7bd-4231-94f2-8babd2591552,d247fda6-7351-421f-87fb-bcdbb7026e21,4322.89,2023-08-15,2,East,Success
7ddfb60c-ed45-4082-bbd4-bc1f88ffb051,48a53d47-9346-488e-9128-c9e721c0b747,663.52,2023-09-19,5,South,Success
0c317ebd-c48f-4215-8459-a7c250d17463,7f6e7de5-45c1-44fb-8b09-3eb411f58de7,6284.95,2023-06-16,5,East,Success
b51b9093-e15e-455b-8c38-1c0b0c814fb8,0e33f253-ee64-4b07-a6d1-d4d717289d70,1712.85,2023-10-06,5,East,Success
5c5f0266-0f7e-4855-8d94-1a420ec5293b,da274fba-983c-4014-b979-5c1ae0f5d590,951.39,2023-03-30,3,South,Success
ed22d93a-b081-45b7-bf9e-13bfe4234a6b,accfe559-1352-43f8-be5b-566576287040,837.14,2023-06-27,4,West,Success
a1d3fbe7-909f-45c5-98d9-80562f1cac96,6033026e-6247-459f-8ab8-5ddf7603b2c2,4670.92,2023-07-16,3,West,Success
4c739179-ac37-4ef9-b4c4-b50bc69e0e99,6899d0ad-3bc6-45fb-9a23-16670d366bc2,1446.04,2023-11-03,3,East,Success
3f16cd58-9544-4691-946e-906e72f50d80,0e33f253-ee64-4b07-a6d1-d4d717289d70,1842.3,2023-09-24,2,West,Success
311722e0-ce9d-4908-9fd8-46320141ba26,34e6d666-a75a-4a7e-84a5-fe3ade9fa3b2,2098.97,2023-09-25,3,East,Success
31980d78-2e09-4e8d-8647-193e59535898,c953305b-f03b-4e2c-bf22-974916878baf,1286.3,2023-03-15,2,West,Success
883446ae-ece8-409b-8164-d5b1ee265fe4,b873220d-7cfd-4389-ba2b-454505ac9ab6,2046.42,2023-01-08,2,East,Success
862a76d8-2a6b-4e69-8fbe-b1131d142fef,2b06adbf-694f-4355-9dd6-5aae97283c6e,951.47,2023-10-24,5,West,Success
3113ffe4-3fb8-4495-bd18-bee802fd360c,c953305b-f03b-4e2c-bf22-974916878baf,1033.01,2023-06-13,2,North,Success
a547bc79-1947-427b-8b33-13062569e47e,6899d0ad-3bc6-45fb-9a23-16670d366bc2,286.31,2023-03-26,1,South,Success
a0aa2daa-1fd5-4c8c-bf6a-d920c1e32ea7,73f5d86d-bb94-4b7b-8996-bb49d47c3ca1,1567.62,2023-03-13,1,North,Fail
0299f546-ec6c-42c3-b45c-50df7387eccd,2ba6275a-35ab-4c4a-8f68-acf6d0fef015,139.29,2023-02-24,5,South,Success
4c7fbced-e77e-4be4-901f-fc1c3f84b67c,dbe62a8e-39b2-42ce-b5ab-b7ba109c98a9,1541.13,2023-02-16,3,South,Fail
c09cfe01-cd88-4007-b9f4-8e095f034142,63abd420-17ab-488c-ba9e-e7b45e2dd771,783.1,2023-08-26,3,East,Success
f5ef4106-cf3f-49b6-ab25-fd9d284162c8,921eb74a-da11-4b3b-9f6c-74b6668cd07f,1719.01,2023-04-14,4,South,Success
c1b4d896-ba3c-490c-9c71-175ce822f914,b504eec2-7620-4d3b-b500-aa3654cf8f02,311.5,2023-07-29,4,North,Success
696e96bd-213b-4a61-934f-33479de03f8d,5cbcccdb-f4c8-4c76-849e-4cc973a2f434,86.21,2023-02-11,2,North,Success
9b68da9b-43c4-436f-b79a-e3060243daec,57ef3bb1-54cb-47b1-8b26-de32122b1f82,719.79,2023-11-12,4,West,Success
0dbe8aae-5857-4dd4-9926-ba2de3fa0f8f,967c912e-2bad-4f17-9678-e08a1181c6e3,312.59,2023-09-25,4,North,Success
cd3baf70-d5a5-4db6-bf1c-194a97969b99,c4d82952-8423-416f-9ab2-272052632aee,129.45,2023-09-20,4,West,Success
3a855e84-069c-4c45-b891-040178368bbd,0bce8be7-4587-4721-804f-f8f5f541ebfe,2756.12,2023-12-02,2,South,Fail
ba2d2b82-eba2-4eb7-9344-8db3019a1c1d,8996f8b6-f4a3-4c79-be9c-053005464e7b,7491.21,2023-12-31,5,North,Success
702428bd-654e-459d-8a76-131e98796b2a,323a18de-a83a-4247-870e-332afcbaac10,421.43,2023-09-16,3,South,Success
dc7deee2-e30c-4803-a387-23e94b0e0822,020b7f8c-494d-46f8-840e-e0ac7da45359,1001.32,2023-10-10,2,North,Success
da7488b9-4d05-44a5-bfff-457b5975c8e6,f0b478d8-a4f5-4a82-ba25-0f7ff55a2ec7,757.98,2023-04-24,3,North,Success
095ba6d5-193b-421f-94e5-13743c61a733,4b13aec5-36bb-4283-8383-d2e0db357414,497.36,2023-12-29,1,West,Success
d3e114bf-2f12-4198-b9fc-57dd51855f1f,cd5e872a-e2fb-4fe2-9286-e6f8391de1ab,2432.04,2023-02-09,1,South,Success
b9f9c959-2a29-4970-927e-c8e32d547aa0,42e82612-99a5-414b-a20e-d3df61867cfc,3685.53,2023-08-08,4,North,Success
7b702d62-0803-401e-bd46-da73659e7cd1,d247fda6-7351-421f-87fb-bcdbb7026e21,386.71,2023-05-09,0,East,Success
6814698b-4692-42b4-952d-90c9a381df83,b873220d-7cfd-4389-ba2b-454505ac9ab6,1157.16,2023-01-08,3,South,Success
7897389f-802e-48d9-ba51-4f2e377a0e6f,9a9f1781-a0c0-4d12-ac08-05ecdfa71331,5122.71,2023-04-11,3,South,Fail
d8361033-72d1-4980-b7a1-e4e8d7a70384,0cac8b8e-006c-4df4-ae13-c5f6d518e811,2507.0,2023-06-25,1,South,Success
a1f066dc-7849-4f61-8d0b-064d578e4443,cc06a6b1-696a-41a6-8be7-fe7667f5098a,2996.61,2023-04-17,6,West,Fail
8ba0ed06-ebc7-4c9c-9936-bb62b2a8aa72,bdb068b2-1f12-4b1f-b58e-cc14e6bb8c87,5662.28,2023-04-11,2,East,Success
a5b2d5ce-f0db-4fc5-a3b2-029ed17249fb,c4d82952-8423-416f-9ab2-272052632aee,5573.7,2023-09-17,2,South,Success
b65ed5b3-6adb-4c9a-8dda-e8df807ab954,431f110c-56a8-49e9-b476-c6bf1dac6401,3768.27,2023-09-03,2,North,Success
43c51467-dc2a-419c-9fd1-8b0e48712987,278965b2-46a1-4e3c-9127-8844b2fb90fe,1304.96,2023-10-02,2,North,Success
5c06d443-539f-4c2e-a52d-019a7cdcbf9a,cf6230ae-47b3-47e6-985a-6c3cea24011b,692.99,2023-02-01,0,West,Success
a7a198a4-38fe-4cd9-ab01-9a3c43d3fe87,f1e0e9a5-6716-4d69-8c86-c147e09b15e4,1241.62,2023-05-17,4,North,Success
fb15195f-9b2f-47b4-a94a-e1d4381c5a19,8aab8ea3-ecc9-4182-beec-9e1e5ecd4000,577.5,2023-01-12,6,South,Success
ecd2d9fc-cbc5-421d-94b5-ab56c1def3d8,79e69eed-c746-448a-ba7e-e18e3f3f0505,105.32,2023-10-29,2,North,Success
0f42a5c6-9711-474f-bac3-d2bfc8439035,cd5e872a-e2fb-4fe2-9286-e6f8391de1ab,784.15,2023-01-16,4,South,Success
b7d89f8c-b5ba-4b79-b33a-772490e6e574,c953305b-f03b-4e2c-bf22-974916878baf,1684.18,2023-05-09,4,North,Success
a4d8d297-c2ec-4a1b-8185-74f5272b93c1,431f110c-56a8-49e9-b476-c6bf1dac6401,542.01,2023-03-04,4,East,Success
baf6e21f-4f4f-4af1-bd98-b368f6e254fc,483c4132-e319-4e89-b4cb-e3fe64869e2a,870.15,2023-04-19,3,West,Success
8b1b2240-1201-40cb-85b0-c5f5d9396891,6899d0ad-3bc6-45fb-9a23-16670d366bc2,911.56,2023-01-21,2,West,Success
735b3fbf-65e0-4ea9-98b1-cb07ec29c384,e87157b7-18b3-4c68-a96a-5445b4724fd3,5587.17,2023-06-07,2,East,Success
7723a8d7-7e21-4709-90d3-5b075c20c5e3,abde672d-1b85-4101-8ba4-98d09d73cca9,712.43,2023-09-26,4,East,Fail
3d5a2fd0-0da2-4f99-985b-0fa22d5808a5,5e4df2b1-01aa-4fb7-bacd-5c8c2c3d9dbb,5585.67,2023-06-11,4,West,Success
17086f5f-778a-4fbe-9ee7-5f8362dfa2d9,63abd420-17ab-488c-ba9e-e7b45e2dd771,42.31,2023-09-17,2,East,Success
1844b6ba-c476-484f-992e-8c4e43f08d2f,e87157b7-18b3-4c68-a96a-5445b4724fd3,5527.15,2023-04-12,2,South,Success
39762877-9525-4d5a-966a-8e6b4b019dbb,edb2fb4a-d338-45bd-989c-5b16a3b76544,5202.46,2023-08-11,5,North,Success
505cd105-6284-45f1-a60b-dafee19df4de,5ef93d3c-d221-469a-a4dd-0d2c736ce14d,3237.98,2023-02-28,4,West,Success
aa0f343e-20ba-4f34-8dd3-5776c0862450,cc06a6b1-696a-41a6-8be7-fe7667f5098a,98.07,2023-09-04,6,East,Success
9f522509-2005-4735-8f52-7215f51819eb,67ab7c79-fe7f-4776-a017-7880bc0fccdf,3724.41,2023-05-08,4,South,Success
46ccc06b-8ece-48f8-a887-a7c4f7957dc6,34e6d666-a75a-4a7e-84a5-fe3ade9fa3b2,1032.62,2023-10-10,3,West,Success
528dc1db-0ae1-44e7-bef7-4b605241960d,4feed529-a8ff-4631-b27d-11076296688d,52.71,2023-11-21,3,East,Success
7b183ec7-c136-4f95-961b-38e2b54a821d,967c912e-2bad-4f17-9678-e08a1181c6e3,5207.28,2023-01-25,4,West,Success
78eacf75-970a-4784-9cf3-d689530bdd6f,162b6b5b-25a4-4c27-b69b-8eb4f9dff3e8,6204.36,2023-05-11,1,East,Success
0f4b9587-e9ec-4d90-91b2-5b6617881005,9a9f1781-a0c0-4d12-ac08-05ecdfa71331,111.56,2023-12-19,3,West,Fail
c45f6a78-3bfb-410e-a646-9d0a1f2698f6,cd5e872a-e2fb-4fe2-9286-e6f8391de1ab,1353.58,2023-07-15,4,South,Success
7daa84ef-63c8-4492-a7be-44201b90f53f,97ff119c-1398-4a50-827c-8cc7788690d2,5804.04,2023-10-08,2,South,Success
5e408cfb-602c-4035-be3e-11296a4bdae6,accfe559-1352-43f8-be5b-566576287040,4799.15,2023-06-03,4,North,Success
9225374e-7ef5-447d-ada0-7c88f49e971f,183dd76d-7603-481f-8bce-f44f10f2350e,2990.73,2023-05-13,3,West,Success
53982d79-38d1-40df-bc41-78885d48a017,b504eec2-7620-4d3b-b500-aa3654cf8f02,45.75,2023-08-15,5,North,Fail
303f36fb-0cd9-438e-bb36-60c16a516bde,9dc9f2b6-6f59-4369-9026-a9ae606c29f1,2631.87,2023-07-08,1,West,Success
97d76e9e-695a-488a-9dfe-623a0fb783e2,57ef3bb1-54cb-47b1-8b26-de32122b1f82,844.1,2023-09-22,2,East,Fail
97572912-4b97-48bd-b7c7-46c847a6bc87,70318562-a0c8-48d1-9fc8-089a5bcc0aaa,3622.9,2023-05-14,3,East,Success
3d74195c-b0d8-4399-9cfc-005e41e6c431,abde672d-1b85-4101-8ba4-98d09d73cca9,1491.29,2023-07-30,2,North,Success
87351c19-4697-467c-9f73-ecf58eb990f5,3951132f-c2e7-4b5c-896a-0bc3fc6f7578,1070.78,2023-03-01,4,West,Success
de0c11c4-fd75-499c-b826-d8c43eaf5017,e1cfba34-95aa-4992-9194-15c917014d82,2366.3,2023-12-30,4,North,Success
b19502ae-b2b2-4586-b357-1d9423b5b02f,cb9a92ab-354c-499c-bc53-cc2c401dd33c,892.21,2023-12-30,1,South,Fail
2203e267-dd59-4a03-96d4-c109a43cfc8d,63abd420-17ab-488c-ba9e-e7b45e2dd771,1065.15,2023-08-01,3,North,Success
69822df6-f383-4c8d-aabf-1d18494e3b45,daef664e-6549-4f84-9f0c-79f400847abd,563.25,2023-08-04,3,North,Success
f5203714-e2ab-4e4e-907e-1664676e1063,9007e52c-9745-483f-b4c0-c4743ea66612,159.73,2023-08-14,2,East,Success
8f319494-2684-4ec7-83a5-cd1ff5b4eca6,9ac489b7-5e88-480d-bd84-ede55fff0052,2167.7,2023-05-11,5,North,Success
7f121f4a-84de-4242-a5be-51712364f447,f9e667e5-95af-4966-9238-9fa9c3d437bd,416.87,2023-03-17,4,West,Success
718ca61a-ca43-48c3-bb73-e98df597fecf,431f110c-56a8-49e9-b476-c6bf1dac6401,861.82,2023-10-13,4,East,Success
d75d7ffd-5031-4b63-88f1-f5876c20d082,6899d0ad-3bc6-45fb-9a23-16670d366bc2,1547.46,2023-10-04,4,North,Success
abadb0d2-555f-4ec1-bad9-1356718d13ea,b504eec2-7620-4d3b-b500-aa3654cf8f02,89.81,2023-06-05,3,South,Success
e9999f69-d22c-4c33-bfde-90bc7491c9a4,bdf7894c-1872-4014-b279-84b03c93f88c,117.49,2023-09-05,5,North,Fail
ebd3eb47-5fc7-47ed-a977-40e09d4bf7a1,70e9f855-d226-4991-970f-0a983d9f8f88,765.34,2023-08-06,4,North,Success
54739841-e6a8-4ebf-901d-6da3d1144e83,2b06adbf-694f-4355-9dd6-5aae97283c6e,1892.16,2023-07-09,4,North,Success
abd9645d-12b6-414e-83cc-47e7f62ad6e8,9604be5a-23eb-44a1-80fd-4e538d153575,2678.05,2023-06-12,5,East,Success
21b9d75e-adcf-417e-9192-3abc049ff09a,b504eec2-7620-4d3b-b500-aa3654cf8f02,162.46,2023-06-29,2,West,Success
3ed0c613-00a8-4ac0-bcd9-ba285d5c709a,9007e52c-9745-483f-b4c0-c4743ea66612,2354.2,2023-02-03,4,South,Success
76fa46f0-88c6-43b4-95d8-5f41cf8b78c1,7b7e83ac-7dc5-411a-b51b-271a6785779a,817.23,2023-02-10,2,North,Success
e05130d1-e469-404d-a4cb-2605479b8b70,0e33f253-ee64-4b07-a6d1-d4d717289d70,380.02,2023-11-03,2,West,Success
c6a029b4-bd8b-4c82-8c2b-c45d1f2129ac,ee7478c8-baa3-4389-882b-69da1c40e9fe,503.58,2023-12-04,2,West,Fail
34130229-aa96-430e-bb47-b5cb11a3974b,f25ebd44-d106-4d94-9907-3c6b20c18a62,2870.46,2023-11-10,6,East,Success
ec5034d3-672b-427e-a430-5188a2d0d0bc,c93ee8d0-0685-4b22-b59c-05586b26efb2,1523.56,2023-03-16,5,South,Success
325ea023-871d-4059-bbdf-c9657f64eacc,4bd20f82-f7c8-461c-8e91-92ccbc1fde38,1164.87,2023-10-06,4,East,Success
8b543226-3d3b-4139-aeda-35e562e96467,24211d5a-b0d5-466f-81d3-2cf48426d627,1468.79,2023-06-25,4,West,Success
e20ad0b6-4c43-409e-a781-4ba90a14a1d4,fe70b2fb-b0ac-4de6-9d4e-6538d54ea5fb,3339.97,2023-05-30,3,West,Success
efa0a3ac-4443-4852-a861-b74311c6e21b,defa5631-d68f-4049-a487-3c2032601de3,976.02,2023-09-30,5,West,Fail
55449dad-ec5f-46ae-9f1a-90a0927316ea,3038853d-c3a2-42b0-a3cb-ffd0de1a184c,1170.5,2023-11-21,3,East,Fail
46600296-1774-496f-855b-07d2689a7530,590ae9a6-4eaf-44f3-87a6-130cbc5a0974,4297.57,2023-04-18,2,South,Fail
0173c3b6-6fee-4c70-8f22-6320c6e02193,717ea1c2-6177-448d-bf5f-e19fa0228465,736.64,2023-05-19,2,North,Fail
3ff55277-89c2-4212-923e-03ea8c848278,717ea1c2-6177-448d-bf5f-e19fa0228465,2302.54,2023-12-16,4,East,Success
523e1479-9af8-4fe3-b809-eda095d528b3,f9e667e5-95af-4966-9238-9fa9c3d437bd,599.18,2023-09-28,4,West,Success
8e61b2c8-6253-4f7e-8f5f-6025af6c33ac,f5be398f-9850-4076-a1cc-b1b5a5e37b33,665.78,2023-12-13,3,East,Success
d4cde36d-c191-44c1-95df-4008e7b56ebc,48a53d47-9346-488e-9128-c9e721c0b747,967.91,2023-10-16,0,West,Success
47c8d7dd-b260-4e78-9fc4-7fc088960c23,16c56316-6381-4593-95ed-1fbb913a84e0,2035.16,2023-07-31,4,North,Success
42d35601-e910-4f65-94d4-86ce3b574dae,705bd78e-c29c-4b7a-b5a8-5c9e6d375e52,4596.35,2023-09-29,0,North,Success
bd0ca22d-e49a-49d7-94e6-b1f4d429e66e,0638f6ad-0ad5-4aee-80a8-62d1c4fc29c9,1231.34,2023-03-07,4,South,Success
8986a74b-7853-4496-ad82-d3ea087c4c98,cf6230ae-47b3-47e6-985a-6c3cea24011b,181.31,2023-09-05,6,West,Success
1b798d2e-6b40-4a90-9c82-c7dae027412e,508d3178-c870-47ff-bd57-101b01876868,2339.6,2023-06-05,3,South,Success
77084c20-d0e1-42e2-b117-d2ab54e0c79e,431f110c-56a8-49e9-b476-c6bf1dac6401,20839.61,2023-02-16,2,South,Success
b8b0db6f-a1e5-4d19-afb8-e99f5a648749,c953305b-f03b-4e2c-bf22-974916878baf,1249.38,2023-07-20,4,North,Success
f8cd8d41-5f12-4275-a6dd-c89445de080d,07f928cc-6971-4044-a4b6-d32000c50869,141.1,2023-05-28,4,East,Success
e9ba7ad9-0173-43b5-9f1e-745e3f0a151e,c9554b01-015e-45e7-a919-326051a4fea5,1344.24,2023-05-04,3,East,Success
28a97b7f-1355-422b-8451-edd8f0162854,0638f6ad-0ad5-4aee-80a8-62d1c4fc29c9,1092.68,2023-01-01,6,South,Success
debeae96-11c2-443b-9b63-79efcd59cf1b,ac9c9775-2ed6-41aa-86ca-0520bdca0940,987.79,2023-09-04,1,North,Success
042becad-2e8b-4b55-84d9-44da132a2561,56668e8c-4743-46fb-9b83-cabca506ca6d,3410.08,2023-12-09,3,West,Success
1d679b08-1ad8-4328-97eb-f68c5ef8bf03,b76d73dc-fe3e-4ebe-bd9d-40c3b2183ba0,5732.63,2023-05-08,4,East,Success
aaa019f3-11fc-408f-8a62-1ee1d2af3a54,4bd20f82-f7c8-461c-8e91-92ccbc1fde38,2490.66,2023-07-10,5,South,Success
4f61a8f3-0e21-4639-86b8-d998e3485fe8,15d03a03-6638-4761-a439-26874d6bd34b,934.8,2023-03-08,2,East,Success
7729e69f-fef9-4fca-aebe-49532d6aff89,78ca6e43-f61b-4491-ab13-46f3ef78df36,4233.63,2023-01-04,4,East,Success
d46b0fd0-1888-4f1b-a828-a698cfe60a8b,fdf04750-1b47-452f-bda3-c4acca943920,182.62,2023-10-30,3,West,Success
498d8410-5c23-4cf2-bc90-b783b2974003,cd5e872a-e2fb-4fe2-9286-e6f8391de1ab,464.39,2023-10-21,3,North,Success
4d69d753-81b2-472b-a7cd-747936afc887,7f6e7de5-45c1-44fb-8b09-3eb411f58de7,530.83,2023-05-23,1,West,Success
6e016d7a-bd48-4fcc-b362-5ab27bc7d1a7,f1e0e9a5-6716-4d69-8c86-c147e09b15e4,1056.65,2023-07-10,5,North,Success
8c792ffb-e04a-4f91-9758-46afac57b08f,24a1a38e-6149-46d3-ad06-84b7c2ba5019,2014.41,2023-01-21,2,East,Success
8b36054d-4f2f-4d92-a396-5330cc5ef16b,accfe559-1352-43f8-be5b-566576287040,861.9,2023-08-15,2,South,Success
7502b42f-1842-4b17-ba2e-767c0a521929,15d03a03-6638-4761-a439-26874d6bd34b,369.72,2023-11-09,2,West,Success
f33dcfdf-33cb-4bac-9829-2f90e3a62129,1d25bd75-2213-491d-b8c1-e44a5ce9f888,3532.71,2023-04-27,5,North,Success
949a088d-066e-4ba7-bbc3-b1fffb205e19,eee8b608-3d2e-4176-9735-c5c50cac6d15,826.71,2023-10-29,4,East,Success
aa3d9b35-9060-4d3f-a117-76531e9c69d3,cd5e872a-e2fb-4fe2-9286-e6f8391de1ab,1239.61,2023-05-22,4,North,Success
a8ecf9c4-9f82-410e-99ff-6071275c3c04,6c0665aa-4baa-4266-aa5b-f6cd2f121a3f,2124.48,2023-02-08,2,North,Success
6e3f5723-49ec-46a1-b70a-2580403aca31,edb2fb4a-d338-45bd-989c-5b16a3b76544,1149.01,2023-12-21,3,North,Success
42ffc358-bfa1-479a-b1e7-deeeb80d32af,051289ea-0e3e-4e0d-b53c-580c42279b96,1155.08,2023-09-09,3,East,Success
ed8241ee-9953-4431-bb9c-d91b16879bb1,8aab8ea3-ecc9-4182-beec-9e1e5ecd4000,3776.56,2023-11-29,4,South,Success
e9669aaf-b4cf-41b8-97f1-2fa9dfcdd549,63abd420-17ab-488c-ba9e-e7b45e2dd771,1315.07,2023-07-26,5,South,Success
abb3fba8-8b84-4a2d-8ebb-898052a24572,3f09d431-3be7-463f-8ea2-ba352945d006,3088.24,2023-07-29,0,South,Success
